 147.5 310.5 0.312490 19.050705 -9.013436 
 147.7 166.6 0.167700 19.529184 -9.013464 
 147.9 271.2 0.354964 20.339327 -9.010704 
 147.9 278.0 0.254966 19.810207 -9.017612 
 148.2 24.8 0.454947 18.237896 -9.050063 
 148.5 166.2 0.361913 18.695986 -9.053907 
 148.6 346.1 0.154273 20.314953 -9.040887 
 149.0 113.8 0.218393 19.270918 -9.068317 
 149.2 164.5 0.163970 18.955957 -9.078938 
 149.4 49.2 0.360429 20.238815 -9.067238 
 149.6 246.4 0.488664 18.355526 -9.100842 
 149.7 315.4 0.319010 19.447199 -9.089163 
 15.0 353.5 0.194245 21.272387 -9.188003 
 15.2 286.1 0.249139 21.438179 -9.185036 
 15.4 322.1 0.268492 20.116570 -9.202827 
 15.9 208.0 0.291469 18.733063 -9.221313 
 150.2 115.6 0.188827 21.070284 -9.087731 
 150.3 52.8 0.262710 19.321402 -9.114942 
 151.1 67.6 0.309997 20.243275 -9.128389 
 151.3 166.8 0.401718 19.595823 -9.142858 
 151.4 100.8 0.191155 20.166594 -9.142120 
 151.9 173.7 0.209672 21.181559 -9.145810 
 152.0 268.6 0.087516 21.352577 -9.148391 
 152.7 117.3 0.208576 20.724768 -9.177323 
 152.7 159.4 0.364335 19.485010 -9.190384 
 152.8 160.6 0.080371 20.013487 -9.190728 
 152.8 173.6 0.180252 22.329975 -9.156961 
 153.0 27.9 0.239799 19.313082 -9.205711 
 153.3 74.6 0.378122 18.654119 -9.220071 
 153.7 258.8 0.375041 19.253607 -9.224707 
 153.8 170.4 0.094440 19.830677 -9.225127 
 153.8 53.7 0.058989 21.347324 -9.204161 
 153.9 240.6 0.432120 17.578337 -9.251945 
 155.4 76.9 0.166834 21.215334 -9.251368 
 155.5 272.4 0.230986 19.281443 -9.277439 
 155.7 337.6 0.397296 18.815668 -9.287916 
 155.8 297.7 0.393229 18.279516 -9.297499 
 156.0 296.0 0.129795 21.388195 -9.263227 
 156.0 83.2 0.311276 21.320026 -9.261824 
 156.5 86.1 0.251660 21.064713 -9.279828 
 156.7 261.9 0.259683 19.884539 -9.301522 
 157.3 250.1 0.382021 20.428808 -9.305958 
 157.4 237.5 0.590212 17.822384 -9.342625 
 157.5 33.8 0.245487 20.312178 -9.315098 
 157.7 101.3 0.308132 20.008127 -9.323015 
 158.6 66.1 0.330167 20.544874 -9.335019 
 158.7 300.9 0.176458 20.114710 -9.347093 
 158.9 116.5 0.149447 20.495319 -9.345819 
 159.0 220.8 0.238360 20.024256 -9.352205 
 159.3 56.6 0.273096 19.726166 -9.363723 
 159.8 68.2 0.285504 19.197767 -9.380761 
 16.5 240.4 0.172656 19.804712 -9.208101 
 160.0 119.4 0.563090 18.957352 -9.383824 
 160.0 211.6 0.359994 17.798145 -9.401812 
 160.7 124.5 0.170978 21.648037 -9.366803 
 161.0 341.8 0.452551 20.106226 -9.388454 
 161.3 174.7 0.248346 20.003748 -9.397610 
 161.7 278.6 -0.039119 21.306469 -9.391733 
 162.1 58.8 0.107514 20.819292 -9.402189 
 162.6 61.9 0.402545 18.251795 -9.442493 
 163.5 91.4 0.292163 19.022161 -9.446193 
 163.6 188.9 0.274364 20.801752 -9.424753 
 163.8 344.7 0.285833 19.795166 -9.440461 
 165.7 101.2 0.146012 20.663370 -9.455915 
 166.0 334.4 0.398261 20.414248 -9.459460 
 166.4 93.1 0.292415 20.421452 -9.464637 
 166.6 59.3 0.122265 20.209208 -9.471704 
 167.6 175.9 0.311490 20.872917 -9.471200 
 167.8 316.2 0.389074 20.571453 -9.475516 
 168.9 97.9 0.420143 18.973644 -9.506561 
 169.0 331.6 0.091488 21.942793 -9.471704 
 169.1 71.0 0.181961 19.714603 -9.501822 
 169.9 268.0 0.361555 19.913870 -9.502246 
 17.3 169.5 0.488912 18.940325 -9.214808 
 17.9 2.7 0.280280 18.701834 -9.220057 
 170.2 192.2 0.367822 18.615543 -9.522378 
 170.3 92.3 0.350927 19.040110 -9.517218 
 171.0 334.5 0.807950 21.210789 -9.790214 
 171.7 152.7 0.454667 19.343889 -9.520343 
 174.2 145.8 0.208102 20.236479 -9.523470 
 174.3 210.1 0.229617 20.771982 -9.516105 
 176.8 63.6 0.221408 20.901487 -9.521440 
 177.6 204.0 0.260778 18.103754 -9.560366 
 18.0 185.3 0.418306 19.612856 -9.205461 
 18.1 145.3 0.321455 19.921360 -9.202391 
 18.2 359.2 0.138451 20.322557 -9.199330 
 18.7 101.4 0.274146 19.798248 -9.203379 
 18.7 152.5 0.286413 19.940895 -9.201280 
 18.7 210.9 0.289877 18.963428 -9.214715 
 18.7 58.2 0.167778 21.300461 -9.184387 
 19.8 102.0 0.472841 19.625509 -9.199865 
 20.1 93.4 0.318471 19.562841 -9.201668 
 20.6 311.4 0.180039 20.022383 -9.195181 
 20.8 23.6 0.218296 20.004768 -9.193760 
 20.9 219.3 0.289640 20.685833 -9.183144 
 21.0 257.2 0.361538 19.060024 -9.203695 
 21.1 54.8 0.425927 19.895576 -9.191140 
 21.2 316.6 0.370339 18.888191 -9.204993 
 21.6 298.3 0.263787 20.728437 -9.179247 
 21.7 358.9 0.116443 20.142879 -9.188990 
 21.9 354.9 0.342702 16.986296 -9.227757 
 22.4 68.1 0.396944 19.926298 -9.183559 
 22.7 269.7 0.131758 20.136356 -9.182269 
 22.8 302.3 0.076033 20.898996 -9.172162 
 23.2 81.2 0.353696 19.954182 -9.177986 
 23.9 41.1 0.431625 19.349197 -9.179306 
 24.1 27.7 0.339621 19.213699 -9.181172 
 25.0 217.8 0.368518 19.423496 -9.169196 
 25.1 252.2 0.129162 19.835852 -9.165707 
 25.3 207.7 0.473939 20.377548 -9.151603 
 25.3 76.4 0.430540 19.608273 -9.163258 
 25.4 147.4 0.286046 19.773912 -9.161880 
 25.5 23.5 0.320892 20.277065 -9.152691 
 25.6 300.9 0.244322 19.874729 -9.158793 
 25.7 284.4 0.270721 19.961906 -9.155351 
 25.7 310.7 0.322508 19.576624 -9.160484 
 25.9 261.5 0.281695 20.952597 -9.139716 
 26.3 185.0 0.320275 18.327845 -9.170744 
 26.3 198.4 0.375022 19.471912 -9.154652 
 26.4 226.6 0.260553 19.437252 -9.154532 
 26.7 289.7 0.429956 18.280560 -9.165346 
 26.7 42.4 0.064155 19.363001 -9.154610 
 26.9 123.6 0.267970 19.369143 -9.149778 
 27.5 91.8 0.279516 20.290550 -9.128973 
 27.7 187.7 0.392569 19.575682 -9.135045 
 27.8 139.5 0.174677 20.074108 -9.129405 
 27.9 325.0 0.177522 19.334366 -9.137621 
 28.4 195.4 0.252300 19.755135 -9.124437 
 28.4 255.8 0.405607 19.837126 -9.120001 
 28.5 19.4 0.302011 19.915852 -9.119465 
 29.0 70.2 0.335959 19.526155 -9.117178 
 29.2 283.4 0.327048 19.268009 -9.117631 
 29.2 331.9 0.169246 19.894098 -9.111219 
 29.5 180.7 0.420859 19.325928 -9.110177 
 29.5 281.3 0.132061 21.537531 -9.083358 
 30.1 193.2 0.053319 20.835175 -9.084101 
 30.5 185.8 0.349203 19.928129 -9.085341 
 30.5 222.1 0.250404 22.173700 -9.055148 
 30.5 224.9 0.428199 20.042088 -9.082732 
 30.7 288.4 0.189189 19.953724 -9.082883 
 30.7 74.1 -0.022064 21.133802 -9.070198 
 30.9 258.8 0.236348 19.792784 -9.081438 
 30.9 310.1 0.479556 20.127115 -9.072474 
 31.1 321.0 0.312288 18.957897 -9.087254 
 31.5 202.1 0.154066 19.733055 -9.072048 
 31.5 270.3 0.067925 19.101944 -9.081758 
 32.0 175.8 0.470651 19.055389 -9.067067 
 32.5 233.9 0.220083 20.840040 -9.035636 
 33.7 88.4 0.298387 19.752550 -9.022710 
 33.9 35.7 0.439790 17.712076 -9.042784 
 34.0 84.2 0.407217 20.818314 -8.999872 
 34.1 263.7 0.326686 18.541750 -9.029956 
 34.2 246.3 0.280007 20.596478 -8.999968 
 34.3 320.1 0.055844 21.154469 -8.993381 
 34.4 170.2 0.051847 20.103861 -9.003884 
 34.6 46.2 0.498106 19.300251 -9.003647 
 34.8 261.9 0.392629 18.832035 -9.008399 
 35.1 59.0 0.291890 20.319372 -8.981441 
 36.2 336.2 0.184576 20.692015 -8.949125 
 37.1 105.0 0.320691 18.578424 -8.951577 
 37.7 306.6 0.262677 19.966530 -8.918682 
 38.0 167.4 0.242389 19.632507 -8.912817 
 38.5 188.0 0.361157 19.992794 -8.893100 
 38.9 302.7 0.156649 19.708282 -8.887712 
 39.5 157.0 0.369929 19.799503 -8.866288 
 39.6 285.4 0.041801 21.611229 -8.844082 
 40.0 23.4 0.183055 19.039528 -8.863301 
 40.4 133.6 0.184470 19.491890 -8.846167 
 40.4 34.6 0.401924 19.159883 -8.848515 
 40.4 340.9 0.360093 18.825743 -8.850877 
 40.7 110.2 0.297448 18.871914 -8.843320 
 40.9 285.3 0.534079 18.971432 -8.832005 
 41.0 48.3 0.246674 18.927526 -8.835314 
 41.0 66.9 0.404477 18.709042 -8.834945 
 41.0 85.5 0.228054 19.637016 -8.825498 
 41.5 150.0 0.349998 19.606831 -8.808917 
 41.6 196.2 0.280461 19.851957 -8.802881 
 41.6 282.0 0.228807 19.377115 -8.810748 
 41.8 333.4 0.288692 20.103806 -8.791000 
 42.0 182.4 0.367315 19.608906 -8.791792 
 42.5 344.0 0.278920 20.830502 -8.759787 
 42.7 243.7 0.299967 20.480293 -8.758616 
 42.8 176.7 0.429582 19.628597 -8.763757 
 43.0 211.0 0.257225 20.517656 -8.748767 
 43.4 127.2 0.220463 18.728567 -8.760804 
 43.5 308.5 0.303411 19.783554 -8.741980 
 43.7 271.8 0.172446 21.912884 -8.705988 
 44.1 97.7 0.409765 20.382996 -8.710459 
 44.2 256.7 0.312712 19.047457 -8.728148 
 44.3 357.7 0.268843 20.241949 -8.707500 
 44.3 6.1 0.331381 18.958780 -8.725769 
 44.4 216.4 0.129378 21.607792 -8.687657 
 44.4 58.2 0.071391 21.535683 -8.689211 
 44.7 134.8 0.314877 20.234877 -8.696522 
 44.7 255.8 0.349095 18.487469 -8.719552 
 45.0 160.4 0.371629 19.604944 -8.692802 
 45.3 153.9 0.117868 21.793863 -8.655493 
 45.8 128.7 0.397972 18.094751 -8.687508 
 45.8 241.6 0.262031 21.853823 -8.636478 
 45.9 111.3 0.355170 19.654945 -8.660927 
 46.0 246.7 0.196935 19.715708 -8.658658 
 46.6 177.5 0.297285 19.346148 -8.641892 
 46.7 21.5 0.310781 19.460762 -8.637115 
 47.6 287.0 0.346438 19.762814 -8.601319 
 47.7 280.1 0.197604 21.444475 -8.578437 
 47.8 90.5 0.079481 20.936327 -8.584686 
 48.0 334.3 0.417809 19.414377 -8.594074 
 48.3 203.1 0.230170 21.344027 -8.558429 
 48.4 198.2 0.387240 19.425089 -8.579713 
 48.5 127.0 0.416367 19.021124 -8.582792 
 48.5 255.5 0.328027 18.944984 -8.583163 
 48.6 166.6 0.472043 17.656467 -8.597071 
 48.9 260.2 0.400528 20.093987 -8.554829 
 49.0 60.2 0.236592 20.938694 -8.542304 
 49.2 300.5 0.266508 19.634041 -8.552670 
 49.3 38.2 0.202863 20.346500 -8.539457 
 49.6 315.9 0.135793 20.711525 -8.524886 
 49.6 334.8 0.277912 20.700521 -8.524236 
 5.8 179.3 0.513896 19.343616 -9.193972 
 5.8 347.8 0.213006 19.607870 -9.194539 
 50.0 242.5 0.316964 19.474314 -8.524301 
 50.1 178.6 0.163775 20.382938 -8.513024 
 50.1 52.5 0.252977 19.663725 -8.521383 
 50.8 300.9 0.299846 18.197271 -8.516594 
 50.9 236.6 0.260401 19.975538 -8.488874 
 51.0 168.7 0.247177 19.491282 -8.494190 
 51.7 216.1 0.264278 20.059948 -8.461489 
 51.9 209.5 0.312313 20.729687 -8.446428 
